Nama_Negara,Wilayah,Jenis_Tanaman,year,Suhu_Rata_Rata_C,is_predicted
France,'Grand Est',Rice,1995,18.74927105695173,True
France,'Grand Est',Rice,1996,18.779053254997365,True
France,'Grand Est',Rice,1997,31.99,False
France,'Grand Est',Rice,1998,33.39812974452112,True
France,'Grand Est',Rice,1999,35.287971176476226,True
France,'Grand Est',Rice,2000,37.662080647219625,True
France,'Grand Est',Rice,2001,-4.71,False
France,'Grand Est',Rice,2002,10.44315175133881,True
France,'Grand Est',Rice,2003,34.34,False
France,'Grand Est',Rice,2004,9.46804250568816,True
France,'Grand Est',Rice,2005,17.43586811995076,True
France,'Grand Est',Rice,2006,18.785,False
France,'Grand Est',Rice,2007,6.19966239664398,True
France,'Grand Est',Rice,2008,13.425165817507185,True
France,'Grand Est',Rice,2009,0.77,False
France,'Grand Est',Rice,2010,4.577700713138469,True
France,'Grand Est',Rice,2011,15.920895677842434,True
France,'Grand Est',Rice,2012,7.502730930078511,True
France,'Grand Est',Rice,2013,0.006844272166154575,True
France,'Grand Est',Rice,2014,8.165092827867152,True
France,'Grand Est',Rice,2015,18.03,False
France,'Grand Est',Rice,2016,32.43,False
France,'Grand Est',Rice,2017,4.141121467456921,True
France,'Grand Est',Rice,2018,11.975000000000001,False
France,'Grand Est',Rice,2019,8.446071780378663,True
France,'Grand Est',Rice,2020,6.388237135443388,True
France,'Grand Est',Rice,2021,9.215002782191025,True
France,'Grand Est',Rice,2022,23.56,False
France,'Grand Est',Soybeans,1990,8.87,False
France,'Grand Est',Soybeans,1991,8.87,True
France,'Grand Est',Soybeans,1992,33.8,False
France,'Grand Est',Soybeans,1993,25.138276982305193,True
France,'Grand Est',Soybeans,1994,31.27,False
France,'Grand Est',Soybeans,1995,15.49,False
France,'Grand Est',Soybeans,1996,19.357884467380302,True
France,'Grand Est',Soybeans,1997,32.29,False
France,'Grand Est',Soybeans,1998,34.49895912286942,True
France,'Grand Est',Soybeans,1999,35.432534493051214,True
France,'Grand Est',Soybeans,2000,19.02,False
France,'Grand Est',Soybeans,2001,27.93,False
France,'Grand Est',Soybeans,2002,17.645,False
France,'Grand Est',Soybeans,2003,22.430024536514658,True
France,'Grand Est',Soybeans,2004,8.95,False
France,'Grand Est',Soybeans,2005,21.148270460895635,True
France,'Grand Est',Soybeans,2006,13.99,False
France,'Grand Est',Soybeans,2007,16.266589103535644,True
France,'Grand Est',Soybeans,2008,11.713191069321137,True
France,'Grand Est',Soybeans,2009,28.93,False
France,'Grand Est',Soybeans,2010,11.282848260054822,True
France,'Grand Est',Soybeans,2011,15.59322684254716,True
France,'Grand Est',Soybeans,2012,15.265,False
France,'Grand Est',Soybeans,2013,13.232960341340531,True
France,'Grand Est',Soybeans,2014,11.359770427212307,True
France,'Grand Est',Soybeans,2015,19.57,False
France,'Grand Est',Soybeans,2016,20.51,False
France,'Grand Est',Soybeans,2017,-0.77,False
France,'Grand Est',Soybeans,2018,16.59092722197358,True
France,'Grand Est',Soybeans,2019,17.235,False
France,'Grand Est',Soybeans,2020,17.395,False
France,'Grand Est',Soybeans,2021,9.258759244317284,True
France,'Grand Est',Soybeans,2022,12.3,False
France,'Grand Est',Soybeans,2023,6.6,False
France,'Grand Est',Soybeans,2024,23.92,False
France,'Grand Est',Sugarcane,1992,26.41,False
France,'Grand Est',Sugarcane,1993,26.41,True
France,'Grand Est',Sugarcane,1994,26.41408032050288,True
France,'Grand Est',Sugarcane,1995,22.59,False
France,'Grand Est',Sugarcane,1996,6.913333333333333,False
France,'Grand Est',Sugarcane,1997,8.68,False
France,'Grand Est',Sugarcane,1998,10.07679652948918,True
France,'Grand Est',Sugarcane,1999,8.758439280957589,True
France,'Grand Est',Sugarcane,2000,7.638434356450341,True
France,'Grand Est',Sugarcane,2001,18.84,False
France,'Grand Est',Sugarcane,2002,18.140191747909174,True
France,'Grand Est',Sugarcane,2003,24.5,False
France,'Grand Est',Sugarcane,2004,5.06,False
France,'Grand Est',Sugarcane,2005,15.425659115839363,True
France,'Grand Est',Sugarcane,2006,10.876299918097672,True
France,'Grand Est',Sugarcane,2007,14.636695453293953,True
France,'Grand Est',Sugarcane,2008,12.60369665999416,True
France,'Grand Est',Sugarcane,2009,12.56444024612183,True
France,'Grand Est',Sugarcane,2010,31.14,False
France,'Grand Est',Sugarcane,2011,15.980225326567476,True
France,'Grand Est',Sugarcane,2012,19.478485818375127,True
France,'Grand Est',Sugarcane,2013,13.493438568018373,True
France,'Grand Est',Sugarcane,2014,19.519640614409624,True
France,'Grand Est',Sugarcane,2015,23.97,False
France,'Grand Est',Sugarcane,2016,3.92,False
France,'Grand Est',Sugarcane,2017,21.765867604310813,True
France,'Grand Est',Sugarcane,2018,17.78057792012192,True
France,'Grand Est',Sugarcane,2019,22.367801566758228,True
France,'Grand Est',Sugarcane,2020,17.988453325342423,True
France,'Grand Est',Sugarcane,2021,-1.58,False
France,'Grand Est',Sugarcane,2022,2.71,False
France,'Grand Est',Vegetables,1991,1.37,False
France,'Grand Est',Vegetables,1992,31.54,False
France,'Grand Est',Vegetables,1993,35.29743920710351,True
France,'Grand Est',Vegetables,1994,40.33122622956323,True
France,'Grand Est',Vegetables,1995,46.05944128256903,True
France,'Grand Est',Vegetables,1996,12.91,False
France,'Grand Est',Vegetables,1997,21.119999999999997,False
France,'Grand Est',Vegetables,1998,24.247137307843186,True
France,'Grand Est',Vegetables,1999,24.43,False
France,'Grand Est',Vegetables,2000,2.57,False
France,'Grand Est',Vegetables,2001,9.933947781556874,True
France,'Grand Est',Vegetables,2002,-2.57,False
France,'Grand Est',Vegetables,2003,-3.53,False
France,'Grand Est',Vegetables,2004,-0.8220027602716709,True
France,'Grand Est',Vegetables,2005,-2.954579701236521,True
France,'Grand Est',Vegetables,2006,-0.6572024146384299,True
France,'Grand Est',Vegetables,2007,28.35,False
France,'Grand Est',Vegetables,2008,0.19524031578177503,True
France,'Grand Est',Vegetables,2009,3.430813751965508,True
France,'Grand Est',Vegetables,2010,22.79,False
France,'Grand Est',Vegetables,2011,-0.4373099744266784,True
France,'Grand Est',Vegetables,2012,14.55,False
France,'Grand Est',Vegetables,2013,3.871622281549463,True
France,'Grand Est',Vegetables,2014,28.68,False
France,'Grand Est',Vegetables,2015,2.6086964202048306,True
France,'Grand Est',Vegetables,2016,11.61,False
France,'Grand Est',Vegetables,2017,19.34,False
France,'Grand Est',Vegetables,2018,4.414254258904526,True
France,'Grand Est',Vegetables,2019,6.755000000000001,False
France,'Grand Est',Vegetables,2020,13.25,False
France,'Grand Est',Vegetables,2021,13.23,False
France,'Grand Est',Vegetables,2022,31.89,False
France,'Grand Est',Wheat,1993,20.2675,False
France,'Grand Est',Wheat,1994,20.2675,True
France,'Grand Est',Wheat,1995,20.257970261967756,True
France,'Grand Est',Wheat,1996,20.254327841378007,True
France,'Grand Est',Wheat,1997,20.24852304366415,True
France,'Grand Est',Wheat,1998,33.9,False
France,'Grand Est',Wheat,1999,7.78,False
France,'Grand Est',Wheat,2000,16.82889949832218,True
France,'Grand Est',Wheat,2001,16.640439266125437,True
France,'Grand Est',Wheat,2002,16.596662163559344,True
France,'Grand Est',Wheat,2003,16.516620709462426,True
France,'Grand Est',Wheat,2004,28.02,False
France,'Grand Est',Wheat,2005,-1.44,False
France,'Grand Est',Wheat,2006,21.33087657649972,True
France,'Grand Est',Wheat,2007,12.497171710245025,True
France,'Grand Est',Wheat,2008,6.29,False
France,'Grand Est',Wheat,2009,-4.26,False
France,'Grand Est',Wheat,2010,15.283316992072894,True
France,'Grand Est',Wheat,2011,3.179127970868274,True
France,'Grand Est',Wheat,2012,11.551044657407944,True
France,'Grand Est',Wheat,2013,5.512149117773528,True
France,'Grand Est',Wheat,2014,6.286403174088946,True
France,'Grand Est',Wheat,2015,7.13,False
France,'Grand Est',Wheat,2016,6.667308529398093,True
France,'Grand Est',Wheat,2017,14.08,False
France,'Grand Est',Wheat,2018,3.196631457384736,True
France,'Grand Est',Wheat,2019,7.400691677619367,True
France,'Grand Est',Wheat,2020,4.2595599014577665,True
France,'Grand Est',Wheat,2021,23.91,False
France,'Grand Est',Wheat,2022,1.929621394178822,True
France,'Grand Est',Wheat,2023,33.335,False
France,'Grand Est',Wheat,2024,23.09,False
France,'Provence-Alpes-Cote d’Azur',Barley,1991,-1.49,False
France,'Provence-Alpes-Cote d’Azur',Barley,1992,-2.1,False
France,'Provence-Alpes-Cote d’Azur',Barley,1993,-2.389500038172051,True
France,'Provence-Alpes-Cote d’Azur',Barley,1994,16.525,False
France,'Provence-Alpes-Cote d’Azur',Barley,1995,21.69,False
France,'Provence-Alpes-Cote d’Azur',Barley,1996,15.087944134021965,True
France,'Provence-Alpes-Cote d’Azur',Barley,1997,14.646713186360884,True
France,'Provence-Alpes-Cote d’Azur',Barley,1998,15.647610162260172,True
France,'Provence-Alpes-Cote d’Azur',Barley,1999,24.94,False
France,'Provence-Alpes-Cote d’Azur',Barley,2000,27.0,False
France,'Provence-Alpes-Cote d’Azur',Barley,2001,19.42,False
France,'Provence-Alpes-Cote d’Azur',Barley,2002,20.092376881392198,True
France,'Provence-Alpes-Cote d’Azur',Barley,2003,16.0,False
France,'Provence-Alpes-Cote d’Azur',Barley,2004,22.595,False
France,'Provence-Alpes-Cote d’Azur',Barley,2005,25.311172049516117,True
France,'Provence-Alpes-Cote d’Azur',Barley,2006,3.02,False
France,'Provence-Alpes-Cote d’Azur',Barley,2007,5.49,False
France,'Provence-Alpes-Cote d’Azur',Barley,2008,17.13,False
France,'Provence-Alpes-Cote d’Azur',Barley,2009,14.353648723649538,True
France,'Provence-Alpes-Cote d’Azur',Barley,2010,24.74,False
France,'Provence-Alpes-Cote d’Azur',Barley,2011,31.25,False
France,'Provence-Alpes-Cote d’Azur',Barley,2012,16.15,False
France,'Provence-Alpes-Cote d’Azur',Barley,2013,24.84,False
France,'Provence-Alpes-Cote d’Azur',Barley,2014,24.696895629426184,True
France,'Provence-Alpes-Cote d’Azur',Barley,2015,18.925,False
France,'Provence-Alpes-Cote d’Azur',Barley,2016,12.95,False
France,'Provence-Alpes-Cote d’Azur',Barley,2017,20.346666666666668,False
France,'Provence-Alpes-Cote d’Azur',Barley,2018,19.37936278191207,True
France,'Provence-Alpes-Cote d’Azur',Barley,2019,16.73,False
France,'Provence-Alpes-Cote d’Azur',Barley,2020,2.715,False
France,'Provence-Alpes-Cote d’Azur',Barley,2021,11.15,False
France,'Provence-Alpes-Cote d’Azur',Barley,2022,11.87,False
France,'Provence-Alpes-Cote d’Azur',Coffee,1991,-1.52,False
France,'Provence-Alpes-Cote d’Azur',Coffee,1992,-1.52,True
France,'Provence-Alpes-Cote d’Azur',Coffee,1993,29.84,False
France,'Provence-Alpes-Cote d’Azur',Coffee,1994,2.6599999999999997,False
France,'Provence-Alpes-Cote d’Azur',Coffee,1995,30.11,False
France,'Provence-Alpes-Cote d’Azur',Coffee,1996,20.121523466653542,True
France,'Provence-Alpes-Cote d’Azur',Coffee,1997,11.86,False
France,'Provence-Alpes-Cote d’Azur',Coffee,1998,15.24719254380544,True
France,'Provence-Alpes-Cote d’Azur',Coffee,1999,16.0078598584419,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2000,0.58,False
France,'Provence-Alpes-Cote d’Azur',Coffee,2001,22.86,False
France,'Provence-Alpes-Cote d’Azur',Coffee,2002,25.67,False
France,'Provence-Alpes-Cote d’Azur',Coffee,2003,27.718874072075458,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2004,26.259943870112018,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2005,21.2,False
France,'Provence-Alpes-Cote d’Azur',Coffee,2006,24.385052251197553,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2007,26.542528306307727,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2008,29.569010238555663,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2009,10.81,False
France,'Provence-Alpes-Cote d’Azur',Coffee,2010,28.716363627874866,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2011,31.61124304415712,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2012,33.41667993542004,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2013,32.10337129736389,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2014,14.32,False
France,'Provence-Alpes-Cote d’Azur',Coffee,2015,28.726636432912102,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2016,33.24867097104892,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2017,3.65,False
France,'Provence-Alpes-Cote d’Azur',Coffee,2018,25.495417239727153,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2019,28.846216492910767,True
France,'Provence-Alpes-Cote d’Azur',Coffee,2020,28.27,False
France,'Provence-Alpes-Cote d’Azur',Coffee,2021,16.97,False
France,'Provence-Alpes-Cote d’Azur',Coffee,2022,-4.87,False
France,'Provence-Alpes-Cote d’Azur',Coffee,2023,26.655,False
France,'Provence-Alpes-Cote d’Azur',Corn,1996,10.25,False
France,'Provence-Alpes-Cote d’Azur',Corn,1997,10.25,True
France,'Provence-Alpes-Cote d’Azur',Corn,1998,10.259672216585368,True
France,'Provence-Alpes-Cote d’Azur',Corn,1999,10.262168811320878,True
France,'Provence-Alpes-Cote d’Azur',Corn,2000,10.265012042029065,True
France,'Provence-Alpes-Cote d’Azur',Corn,2001,10.269163607696951,True
France,'Provence-Alpes-Cote d’Azur',Corn,2002,10.272566716984825,True
France,'Provence-Alpes-Cote d’Azur',Corn,2003,13.09,False
France,'Provence-Alpes-Cote d’Azur',Corn,2004,30.52,False
France,'Provence-Alpes-Cote d’Azur',Corn,2005,7.2,False
France,'Provence-Alpes-Cote d’Azur',Corn,2006,11.169136808357273,True
France,'Provence-Alpes-Cote d’Azur',Corn,2007,11.226013300783997,True
France,'Provence-Alpes-Cote d’Azur',Corn,2008,7.86,False
France,'Provence-Alpes-Cote d’Azur',Corn,2009,8.94598385186083,True
France,'Provence-Alpes-Cote d’Azur',Corn,2010,8.64667064218307,True
France,'Provence-Alpes-Cote d’Azur',Corn,2011,8.36,False
France,'Provence-Alpes-Cote d’Azur',Corn,2012,19.36,False
France,'Provence-Alpes-Cote d’Azur',Corn,2013,-0.14,False
France,'Provence-Alpes-Cote d’Azur',Corn,2014,8.916382678042886,True
France,'Provence-Alpes-Cote d’Azur',Corn,2015,11.93,False
France,'Provence-Alpes-Cote d’Azur',Corn,2016,5.059561510352405,True
France,'Provence-Alpes-Cote d’Azur',Corn,2017,8.351455579116305,True
France,'Provence-Alpes-Cote d’Azur',Corn,2018,6.569100830764118,True
France,'Provence-Alpes-Cote d’Azur',Corn,2019,5.212172741203265,True
France,'Provence-Alpes-Cote d’Azur',Corn,2020,19.505,False
France,'Provence-Alpes-Cote d’Azur',Corn,2021,18.93,False
France,'Provence-Alpes-Cote d’Azur',Cotton,1993,26.06,False
France,'Provence-Alpes-Cote d’Azur',Cotton,1994,26.06,True
France,'Provence-Alpes-Cote d’Azur',Cotton,1995,26.059791529832566,True
France,'Provence-Alpes-Cote d’Azur',Cotton,1996,17.314999999999998,False
France,'Provence-Alpes-Cote d’Azur',Cotton,1997,16.609103950474115,True
France,'Provence-Alpes-Cote d’Azur',Cotton,1998,15.497770753702317,True
France,'Provence-Alpes-Cote d’Azur',Cotton,1999,13.994786376149177,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2000,12.580560607708506,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2001,11.162193541659025,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2002,9.84591126955501,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2003,8.610805873258872,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2004,29.94,False
France,'Provence-Alpes-Cote d’Azur',Cotton,2005,20.114210652032522,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2006,17.467502611525376,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2007,3.11,False
France,'Provence-Alpes-Cote d’Azur',Cotton,2008,16.09,False
France,'Provence-Alpes-Cote d’Azur',Cotton,2009,15.148295715990873,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2010,15.958261874157584,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2011,-1.8,False
France,'Provence-Alpes-Cote d’Azur',Cotton,2012,8.447548724794302,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2013,13.284638348958126,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2014,27.19,False
France,'Provence-Alpes-Cote d’Azur',Cotton,2015,12.939643001267932,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2016,10.507732583170021,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2017,12.46,False
France,'Provence-Alpes-Cote d’Azur',Cotton,2018,7.69,False
France,'Provence-Alpes-Cote d’Azur',Cotton,2019,12.28970273952193,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2020,9.195155494538838,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2021,22.39,False
France,'Provence-Alpes-Cote d’Azur',Cotton,2022,11.575992861489832,True
France,'Provence-Alpes-Cote d’Azur',Cotton,2023,2.73,False
France,'Provence-Alpes-Cote d’Azur',Fruits,1990,15.09,False
France,'Provence-Alpes-Cote d’Azur',Fruits,1991,35.0,False
France,'Provence-Alpes-Cote d’Azur',Fruits,1992,37.87895206984882,True
France,'Provence-Alpes-Cote d’Azur',Fruits,1993,42.24554171013497,True
France,'Provence-Alpes-Cote d’Azur',Fruits,1994,47.74954051106026,True
France,'Provence-Alpes-Cote d’Azur',Fruits,1995,54.04161896588887,True
France,'Provence-Alpes-Cote d’Azur',Fruits,1996,60.710209398050694,True
France,'Provence-Alpes-Cote d’Azur',Fruits,1997,67.88242058982105,True
France,'Provence-Alpes-Cote d’Azur',Fruits,1998,76.73263896052926,True
France,'Provence-Alpes-Cote d’Azur',Fruits,1999,87.44894009023685,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2000,27.91,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2001,33.018950295176424,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2002,22.195,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2003,6.89,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2004,9.91,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2005,12.346791454692529,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2006,10.407347075026323,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2007,8.092488194336914,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2008,14.94,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2009,24.759999999999998,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2010,7.442261658541222,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2011,8.817475158738201,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2012,5.987200564417069,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2013,22.052,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2014,4.578229661790735,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2015,5.741380577057079,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2016,4.9698535149549254,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2017,30.38,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2018,28.99,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2019,19.3,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2020,8.744349471106418,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2021,7.019534180465073,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2022,5.245537682659919,True
France,'Provence-Alpes-Cote d’Azur',Fruits,2023,-2.17,False
France,'Provence-Alpes-Cote d’Azur',Fruits,2024,24.17,False
France,'Provence-Alpes-Cote d’Azur',Rice,1990,23.2,False
France,'Provence-Alpes-Cote d’Azur',Rice,1991,12.81,False
France,'Provence-Alpes-Cote d’Azur',Rice,1992,11.420442054007427,True
France,'Provence-Alpes-Cote d’Azur',Rice,1993,9.484934531627768,True
France,'Provence-Alpes-Cote d’Azur',Rice,1994,7.837531013029435,True
France,'Provence-Alpes-Cote d’Azur',Rice,1995,26.83,False
France,'Provence-Alpes-Cote d’Azur',Rice,1996,7.95,False
France,'Provence-Alpes-Cote d’Azur',Rice,1997,10.306038970252265,True
France,'Provence-Alpes-Cote d’Azur',Rice,1998,10.735670506314698,True
France,'Provence-Alpes-Cote d’Azur',Rice,1999,10.497083067557682,True
France,'Provence-Alpes-Cote d’Azur',Rice,2000,10.492172633706064,True
France,'Provence-Alpes-Cote d’Azur',Rice,2001,17.7,False
France,'Provence-Alpes-Cote d’Azur',Rice,2002,16.28,False
France,'Provence-Alpes-Cote d’Azur',Rice,2003,15.609782340633256,True
France,'Provence-Alpes-Cote d’Azur',Rice,2004,17.419439667924642,True
France,'Provence-Alpes-Cote d’Azur',Rice,2005,15.82842607551603,True
France,'Provence-Alpes-Cote d’Azur',Rice,2006,16.341592447635147,True
France,'Provence-Alpes-Cote d’Azur',Rice,2007,19.74,False
France,'Provence-Alpes-Cote d’Azur',Rice,2008,19.443575695216015,True
France,'Provence-Alpes-Cote d’Azur',Rice,2009,6.19,False
France,'Provence-Alpes-Cote d’Azur',Rice,2010,14.91,False
France,'Provence-Alpes-Cote d’Azur',Rice,2011,18.544018099776363,True
France,'Provence-Alpes-Cote d’Azur',Rice,2012,17.89095109905838,True
France,'Provence-Alpes-Cote d’Azur',Rice,2013,17.40138882238729,True
France,'Provence-Alpes-Cote d’Azur',Rice,2014,28.39,False
France,'Provence-Alpes-Cote d’Azur',Rice,2015,10.89,False
France,'Provence-Alpes-Cote d’Azur',Rice,2016,27.17,False
France,'Provence-Alpes-Cote d’Azur',Rice,2017,23.92,False
France,'Provence-Alpes-Cote d’Azur',Rice,2018,11.674999999999999,False
France,'Provence-Alpes-Cote d’Azur',Rice,2019,-4.56,False
France,'Provence-Alpes-Cote d’Azur',Rice,2020,18.521988542455723,True
France,'Provence-Alpes-Cote d’Azur',Rice,2021,11.25,False
France,'Provence-Alpes-Cote d’Azur',Rice,2022,18.89916951581681,True
France,'Provence-Alpes-Cote d’Azur',Rice,2023,19.688046114560596,True
France,'Provence-Alpes-Cote d’Azur',Rice,2024,11.173333333333332,False
France,'Provence-Alpes-Cote d’Azur',Soybeans,1997,14.42,False
France,'Provence-Alpes-Cote d’Azur',Soybeans,1998,14.42,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,1999,-2.45,False
France,'Provence-Alpes-Cote d’Azur',Soybeans,2000,3.985524087084512,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2001,17.84,False
France,'Provence-Alpes-Cote d’Azur',Soybeans,2002,-4.01,False
France,'Provence-Alpes-Cote d’Azur',Soybeans,2003,5.125633759535397,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2004,4.937685586814195,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2005,5.062996839195671,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2006,4.9395692112808245,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2007,4.79251520024499,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2008,4.82791619223152,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2009,4.341854469380618,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2010,30.47,False
France,'Provence-Alpes-Cote d’Azur',Soybeans,2011,11.146113047220119,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2012,12.268468767814177,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2013,13.815991460575008,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2014,18.19,False
France,'Provence-Alpes-Cote d’Azur',Soybeans,2015,18.760048600182298,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2016,18.74057826775503,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2017,21.054686856643208,True
France,'Provence-Alpes-Cote d’Azur',Soybeans,2018,2.645,False
France,'Provence-Alpes-Cote d’Azur',Soybeans,2019,25.76,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,1990,4.16,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,1991,4.16,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,1992,4.159838825625684,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,1993,4.159999920528267,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,1994,4.161547933476202,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,1995,4.159622604470255,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,1996,4.1645004752057755,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,1997,4.164930789841251,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,1998,4.165658931901657,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,1999,18.455,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2000,15.507188619083646,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2001,14.516525995256318,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2002,9.34,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2003,20.87,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2004,19.26111704489436,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2005,27.27,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2006,25.01481665373604,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2007,11.435,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2008,22.14948366992323,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2009,30.36950180205227,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2010,15.63,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2011,0.4,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2012,6.55,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2013,29.31,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2014,26.103635107212483,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2015,4.15,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2016,12.325065799691014,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2017,17.846944407276954,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2018,20.649393556823487,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2019,17.939553512843627,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2020,18.78,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2021,16.432041912461187,True
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2022,-3.23,False
France,'Provence-Alpes-Cote d’Azur',Sugarcane,2023,14.44,False
France,'Provence-Alpes-Cote d’Azur',Vegetables,1991,21.134999999999998,False
France,'Provence-Alpes-Cote d’Azur',Vegetables,1992,21.134999999999998,True
France,'Provence-Alpes-Cote d’Azur',Vegetables,1993,5.945,False
France,'Provence-Alpes-Cote d’Azur',Vegetables,1994,10.445534140722419,True
France,'Provence-Alpes-Cote d’Azur',Vegetables,1995,8.483283304976744,True
France,'Provence-Alpes-Cote d’Azur',Vegetables,1996,6.8306709894987545,True
France,'Provence-Alpes-Cote d’Azur',Vegetables,1997,5.707016203423365,True
France,'Provence-Alpes-Cote d’Azur',Vegetables,1998,4.55994970867776,True
France,'Provence-Alpes-Cote d’Azur',Vegetables,1999,10.31,False
France,'Provence-Alpes-Cote d’Azur',Vegetables,2000,8.951430964041911,True
France,'Provence-Alpes-Cote d’Azur',Vegetables,2001,7.896971823094112,True
France,'Provence-Alpes-Cote d’Azur',Vegetables,2002,6.9527441012872755,True
France,'Provence-Alpes-Cote d’Azur',Vegetables,2003,6.928325209258333,True
France,'Provence-Alpes-Cote d’Azur',Vegetables,2004,9.97,False
